run_id,experiment,seed,config_json
5a39934fa1f1b2f30d1224d430818608418b71fcf7846c1c26b218dadb592891,allocator_comparison_fov3_safe1,0,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 0, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
edf5fad1a9dd0f867cd54b6ab71ac6975832d9a2f2257181a940d1145b33d762,allocator_comparison_fov3_safe1,1,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 1, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
153544ac05ee6ca0e5bdf646f1c06b9ac35b4ef6028964c75e0a5a06bee254a9,allocator_comparison_fov3_safe1,2,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 2, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
650d513872a14413906bd305e53af5d87bf65c74aeed41002cba6914de6d4aff,allocator_comparison_fov3_safe1,3,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 3, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
78141dbeb1a3515cec7036f88022f5c6286a980fc405367970db8f9558bfd9ee,allocator_comparison_fov3_safe1,4,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 4, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
2056de0a677336c5ae58143816781649ddedaf03f3463f868b6bdc9983c63b51,allocator_comparison_fov3_safe1,5,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 5, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
31f29e7029886ea6dba9b9c41a3f1c0305183d940d5be1147e717d57143a772f,allocator_comparison_fov3_safe1,6,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 6, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
a9d5cbc3e1aeaf2bfb5a4bbd784b23d041d225661d0e0dfac25178d5a9546d8a,allocator_comparison_fov3_safe1,7,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 7, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
21416d269276248ae129ab4a63b87cab5e630725eddeca385873d316698d4326,allocator_comparison_fov3_safe1,8,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 8, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
0d739443e04798098e225b477ac7ba2fad178f1124f0bb4d2c8104bb64886bce,allocator_comparison_fov3_safe1,9,"{""communication_mode"": ""priority"", ""fov_radius"": 3, ""global_solver"": ""lacam_official"", ""hard_safety"": true, ""horizon"": 40, ""human_model"": ""random_walk"", ""lambda_conflict"": 0.5, ""local_planner"": ""astar"", ""log_violations_timeline"": true, ""map_path"": ""data/maps/warehouse-10-20-10-2-2.map"", ""map_to_human_model"": {""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}, ""max_rounds"": 5, ""method"": ""ours"", ""mode"": ""lifelong"", ""num_agents"": 50, ""num_humans"": 60, ""replan_every"": 20, ""safety_radius"": 1, ""seed"": 9, ""solver_timeout_s"": 10.0, ""steps"": 2000, ""task_allocator"": ""congestion_avoidance""}"
